STYLE;COLOUR;BOX;SIZES;ASSORTMENT;BAR CODE;PROVIDER;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;GRY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034530800L  ;995       ;
CROSS               ;GRY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034530800L  ;995       ;
CROSS               ;GRY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034530800L  ;995       ;
CROSS               ;GRY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034530800L  ;995       ;
CROSS               ;GRY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034530800L  ;995       ;
CROSS               ;GRY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034530800L  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530800M  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GRY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530800N  ;995       ;
CROSS               ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034530860L  ;995       ;
CROSS               ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530860M  ;995       ;
CROSS               ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530860M  ;995       ;
CROSS               ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530860M  ;995       ;
CROSS               ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530860M  ;995       ;
CROSS               ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530860M  ;995       ;
